sl_no,text,Label
94,"Narcotics Squad/NorthWest distt. busted an interstate drug syndicate based in U.P, supplying to various states including Delhi-NCR; 3 Drug Peddlers nabbed. 280g heroin worth ₹1 Cr in the international market recovered from their possession. 

#DelhiPoliceUpdates https://t.co/iR5VPhNIGk",1
95,"@RisenChow When regular moral posturing doesn't give you the high it used to, you need to move to harder and harder stuff. Like switching from weed to heroin.",1
96,loan forgiveness is good because it reallocates capital from less productive uses (rust belt heroin addicts) to more productive uses (new york cocaine addicts),1
97,"When Renton in Trainspotting's opening scene goes ""choose fixed-interest mortgage repayments choose a starter home,"" he could not have imagined a life-long heroin addiction would be more financially sustainable 25 years later.",1
98,"Idk it makes me so proud and so happy, to see teja promoting her first movie. I know this is only the begining, but its still SO huge that in few months, we'll get to see our baby on big screens as a friggin heroin of the film! Omggg 🤯💗

#MannKasturiRe #BappaMajhaEkNumber https://t.co/3zZ2OxgBnH",1
99,"Idk it makes me so proud and so happy, to see teja promoting her first movie. I know this is only the begining, but its still SO huge that in few months, we'll get to see our baby on big screens as a friggin heroin of the film! Omggg 🤯💗

#MannKasturiRe #BappaMajhaEkNumber https://t.co/3zZ2OxgBnH",1
0,"#cannabis #marijuana #weed #cannabiscommunity 4 Ways You Can Use CBD To Get The Most Out Of It … natural remedy for various ailments. CBD offers several health benefits,  … /rLR4smahG2Q
        1. Use CBD Topically
        CBD topicals are lotions, https://t.co/EroU1G5cH7 https://t.co/9JWd8JTD7q",1
1,3 Marijuana Stocks That Could Start To Trade Higher #marijuanastocks #gains #stocks #money  #invest https://t.co/uOZarqe2sM,1
2,"@ArmendarizDis16 Chop off your *ick after one psychiatrist meeting-legal, Recreational Marijuana use to suppress multiple dieses/mental/physical disorders for decades-illegal.",1
3,If Mitch McConnell ushers in the entire opioid epidemic on his watch (w KY being 1 of the 3 states specifically targeted by Purdue Pharma) and then also prohibits medical marijuana to help addicts recover in his own state does that make him a regular monster or an extra monster?,1
4,If Mitch McConnell ushers in the entire opioid epidemic on his watch (w KY being 1 of the 3 states specifically targeted by Purdue Pharma) and then also prohibits medical marijuana to help addicts recover in his own state does that make him a regular monster or an extra monster?,1
5,I don’t know a single person in Kentucky who thinks marijuana should be illegal. Most everyone I know has been growing their own weed since they were young.,1
6,@sourdnft @thegalaxyloung1 @nys_cannabis Thats for adult use/recreational … medical marijuana home grow was introduced about a year ago and should be legal by now it’s two separate languages … so before  you comment do your research…,1
7,"‘Specimen of marijuana growing on farm near Plano, Illinois.’ 1938 https://t.co/4hHuCWdxl3",1
8,If Mitch McConnell ushers in the entire opioid epidemic on his watch (w KY being 1 of the 3 states specifically targeted by Purdue Pharma) and then also prohibits medical marijuana to help addicts recover in his own state does that make him a regular monster or an extra monster?,1
9,If Mitch McConnell ushers in the entire opioid epidemic on his watch (w KY being 1 of the 3 states specifically targeted by Purdue Pharma) and then also prohibits medical marijuana to help addicts recover in his own state does that make him a regular monster or an extra monster?,1
10,If Mitch McConnell ushers in the entire opioid epidemic on his watch (w KY being 1 of the 3 states specifically targeted by Purdue Pharma) and then also prohibits medical marijuana to help addicts recover in his own state does that make him a regular monster or an extra monster?,1
11,@TheLostOgle Seeing the number of “medicinal” marijuana shops all over the state tells me it is already recreational.  Let’s be real.,1
12,If Mitch McConnell ushers in the entire opioid epidemic on his watch (w KY being 1 of the 3 states specifically targeted by Purdue Pharma) and then also prohibits medical marijuana to help addicts recover in his own state does that make him a regular monster or an extra monster?,1
13,I layed off marijuana and now my dreams are so vivid it’s kinda freaking me out bc it’s shit I think about through my day,1
14,"@tommyboy0690 @YahooNews Fl politics=cesspool
""...prosecutors turned their attention to Tallahassee...this...involved interviews with possible witnesses/subjects in connection to another spoke of the Gaetz case-an alleged public corruption scheme to influence marijuana policy...involves state officials""",1
15,KJ should win an OSCAR for looking at a marijuana plant like it’s his first time.,1
16,Please Retweet #marijuana 🍃 https://t.co/S4ohDsMi6A,1
17,Marijuana smokers who hold the smoke in their lungs for more than ten seconds cause excessive damage to their lower respiratory tract. Holding the smoke in for so long doesn't maximize THC absorption (which happens rapidly). Smoke should be held in for a maximum of three seconds.,1
18,#Cannabis Tourists Not Welcome in Thailand Even Though the Country Has Legalized Medical and Recreational Marijuana https://t.co/9SVfgdVr8O,1
19,"So if you need someone's permission
To live your life just like you wanna
You have it, here, I give it to you
Along with this fat bag of marijuana https://t.co/rIHZTGJJwx",1
20,Missouri voters set to vote on recreational marijuana in November | PBS NewsHour https://t.co/RkcTppLabt,1
21,If Mitch McConnell ushers in the entire opioid epidemic on his watch (w KY being 1 of the 3 states specifically targeted by Purdue Pharma) and then also prohibits medical marijuana to help addicts recover in his own state does that make him a regular monster or an extra monster?,1
22,Go ahead and try marijuana's health benifits for yourself. Here's 10% off so you can see for yourself #weed #medical,1
23,Marijuana smokers who hold the smoke in their lungs for more than ten seconds cause excessive damage to their lower respiratory tract. Holding the smoke in for so long doesn't maximize THC absorption (which happens rapidly). Smoke should be held in for a maximum of three seconds.,1
24,Applications open Thursday for first retail marijuana dispensary licenses in New York https://t.co/rGR0k3gGOP,1
25,Marijuana smokers who hold the smoke in their lungs for more than ten seconds cause excessive damage to their lower respiratory tract. Holding the smoke in for so long doesn't maximize THC absorption (which happens rapidly). Smoke should be held in for a maximum of three seconds.,1
26,"2 things: 

1. This stat seems far too low. 💀
“The amount of young adults who said in 2021 that they used marijuana in the past year (43%), the past month (29%) or daily (11%) were at the highest levels ever recorded.” https://t.co/OsjRpwLywr",1
27,"An estimated P1.4-million worth of marijuana plants were extracted in several areas in Davao Del Sur.

Read more: https://t.co/XosYtcOF2R

#WeServeAndProtect
#PNPKakampiMo
#PulisNgPilipino
#MalasakitKaayusanKapayapaanTungosaKaunlaran

https://t.co/txtYyrzpsG https://t.co/1fq3dkuWtH",1
28,How Missouri recreational marijuana vote may affect Kansas | The Kansas City Star https://t.co/NOdrUHPzah,1
29,"Now if @POTUS would change marijuana from a Schedule 1 to Schedule 5 ""drug"", his poll numbers would skyrocket!

Pot shouldn't be in the same Schedule as the likes of heroin, fentanyl, cocaine and other dangerous substances.",1
30,@AndrewKnight226 @JKTilen @vonderleyen Threatens all of Europe? You smoking marijuana again?,1
31,Marijuana smokers who hold the smoke in their lungs for more than ten seconds cause excessive damage to their lower respiratory tract. Holding the smoke in for so long doesn't maximize THC absorption (which happens rapidly). Smoke should be held in for a maximum of three seconds.,1
32,KJ's dear friend was arrested for Cocaine use before. They are a different league and marijuana is retro. https://t.co/bJxqFn24e7,1
33,"NEW: Marijuana Use On The Rise Among Young Americans: Study
https://t.co/giEG39WkNm",1
34,"Gorilla Cookies X Strawberry OG
Indoor organic 💯

   ② ⑤ ⓪/gram
🔥② ⓪ ⓪ ⓪/10gram🔥
Grab/Flash

https://t.co/noAAqPRDaA🍃
Contact me please💕

#กัญชา #BudSStation #กัญชากรุงเทพ #กัญชาog  #weedbkk #กัญชาคุณภาพ #กัญชาออแกนิค #กัญชาไทย #OG #กัญชานอก #weed #marijuana #Thaiweed https://t.co/n7LlLSOAwa",1
35,Marijuana smokers who hold the smoke in their lungs for more than ten seconds cause excessive damage to their lower respiratory tract. Holding the smoke in for so long doesn't maximize THC absorption (which happens rapidly). Smoke should be held in for a maximum of three seconds.,1
36,"Marijuana, hallucinogen use at an all-time high among young adults, study shows 

https://t.co/Zyab6Yi8FK",1
37,"Now that #cannabis legal (&amp; less disinfo about it), more young adults (19-30) are using (or admitting to using) it. The rates are stable in teens. 
What this says (alcohol up too) --  people are stressed out -- pandemic, climate, future stability, etc..

https://t.co/N2FAE9ErmM",1
38,Michigan’s cannabis testing industry: It's like the ‘Wild Wild West’ https://t.co/egQ13HbmXF,1
39,@christo77562346 @8NewsNow Right??!! JEEEZE could be another #GOVT #CASHCOW like #marijuana RUNS SO THICK N DEEP higher up in GOVT office! Sooo #CROOKED JUST DO IT ALREADY,1
40,Marijuana smokers who hold the smoke in their lungs for more than ten seconds cause excessive damage to their lower respiratory tract. Holding the smoke in for so long doesn't maximize THC absorption (which happens rapidly). Smoke should be held in for a maximum of three seconds.,1
41,"John Fetterman is a strong supporter of legalizing marijuana, marriage equality, single payer healthcare, women’s rights, unions, climate and more! Pennsylvania needs leadership from one of their own. Vote @JohnFetterman for U.S. Senate! 

#FreshResists 
#DemVoice1 
#wtpBLUE https://t.co/vhuJ1uLaGg https://t.co/iUR5auLkpS",1
42,@helis_3105 @slutfrbookmales in 6th 💀 damn,1
43,"‘Specimen of marijuana growing on farm near Plano, Illinois.’ 1938 https://t.co/4hHuCWdxl3",1
44,"ใครชอบตึงๆต้องลอง!😇 
Sativa THC 35%🌇
This can make you very high!💚

Contact me please💕
https://t.co/noAAqPztWs🍃
☝️☝️☝️☝️

#กัญชา #BudSStation #กัญชากรุงเทพ #กัญชาog #weedbkk #cannabisbkk #กัญชาเสรี #กัญชาคุณภาพ #กัญชาออแกนิค #กัญชาไทย #OG #กัญชานอก #weed #marijuana #Thaiweed https://t.co/fODpIuEKs5",1
