sl_no,text,Label
81,"Thank you al for comming to the session and the nice S/O 👌🏻👌🏻

PLEASE SHARE THE CAR WHEN ASKED ❗️❗️

TILL NEXT TIME AND STAY SAFE ✌🏻 https://t.co/fcggeF5qxY https://t.co/Ad4cIcpeh0",0
82,dream car https://t.co/laVKQDdfuc,0
83,@boy_director Used to think the camera man hangs on the car bonnet like this https://t.co/Ksd6FFLtXX,0
84,"@LABOLT100 Chandler jones, Derrick car, maxx Crosby and Darren Waller",0
85,"I don’t want a digital ID
I don’t want a social credit system
I don’t want an electric car
I don’t want a “great reset”
I don’t want to eat bugs or fungi
I don’t want to be vaxxed 
I don’t want to be locked down
I don’t want to rent my home 

To hell with the New World Order!",0
86,"⚡️Russian collaborator killed by car bomb in Zaporizhzhia. 

Russian collaborator Ivan Sushko, the Russian-appointed head of the occupied village of Mykhailivka in Zaporizhzhia Oblast, was killed by a car bomb on Aug. 24, Russian collaborator Vladimir Rogov wrote on Telegram.",0
87,"@DavidAFrench Ok, it was a bit harsh way to say the doc should just go now. Is it nicer to say he should drive off in the sweet car he bought with his bloated government salary and never come back, since he botched this covid thing so bad our kids will suffer the consequences for years.",0
88,@AlanDub13 Shocking driving.....lovely car though!,0
89,"Dental appointment.

*Dentists in N95s
*Hygienists in N95s
*Every room with a HEPA
*Open windows
*Rooms sealed individually 
*Symptom screen
*Wait in car: text when you arrive 

This is the way.",0
90,"Huh? I will let othere here here is a long time ago. I heard some inhabitant? Oh, a slot car! Oh, nothink this is Helicobucter, come inhabitant? Oh, thank you wouldn't believe such a good story?",0
91,"High-end NTK96660 car video recorder 4k wifi dash cam with gps  camera auto vehicle blackbox dvr $150.00
click&gt;&gt;https://t.co/uc1FIauGMh
#car #amazon #aliexpress #rt https://t.co/fJCudfwvAp",0
92,"@ItsBillN Of course you can assess however you wish but I believe we can have more productive conversations with CPOs once we can appreciate the constraints they have

That site isn't accessible at all with those car bumps and high kerb. Also, MFG own a lot of their sites too :)",0
93,"A Florida deputy resigned after pulling his gun on a Black pregnant mother during a traffic stop. She had 3 kids in the car and didn’t want to stop in the “middle of nowhere.” 

“If you make any movement, that’ll be your last mistake you’re going to make”

https://t.co/buEtz2JBNr https://t.co/MejfWMSJBH",0
94,@NYCTSubway being held for 5 minutes at union turnpike e train car 9705 why,0
95,@generalslug imagine chilling in your car trying to decompress between work &amp; errands and some un-medicated schizophrenic calls you a sex trafficker,0
96,"I don’t want a digital ID
I don’t want a social credit system
I don’t want an electric car
I don’t want a “great reset”
I don’t want to eat bugs or fungi
I don’t want to be vaxxed 
I don’t want to be locked down
I don’t want to rent my home 

To hell with the New World Order!",0
97,"@SteveHaywood15 @solfestofficial @NewWaveAndPunk Have a good one mate. Get yourself to see @SeasickSteve tonight. Saw him last week @HardwickLiveUK awesome, brilliant, genius. What noise he can make from a car number plate and a broom handle is mesmerising 👍💪",0
98,Yo I just watched someone get hit with a car on campus. Dreams do come true. (They are ok),0
99,@Miss_Phiwo After you do the tyres correctly you need to reset it. Look for that sign in the cabin hole there should be a button. Press and hold till you hear a beep and it will go away. Do it when your car is on. It won’t work if it’s switched off,0
100,"I’m sorry but Beyoncé new album didn’t get not one play in my car😭 , love you though auntie Bey 🤍",0
101,@ViperinDahouse @Formula_Nerds @AndrewMSCX Safety car be like 🚗,0
102,"#BamBam said he recently went to Thailand for an event launch of a car brand and #Youngjae was like “Yota?” 😹

(They can't say brand names on radio.)

#BamJae_BestFriend
DJ YOUNGJAE WITH BAMBAM",0
103,"#BamBam said he recently went to Thailand for an event launch of a car brand and #Youngjae was like “Yota?” 😹

(They can't say brand names on radio.)

#BamJae_BestFriend
DJ YOUNGJAE WITH BAMBAM",0
104,"#LigerReview our rating 0/5

Positive 

👉 Car parking Time
👉 Start Credits
👉 Health Advices about smoking 
👉 Interval Gap
👉 End Credits

Negative

👉 Full Movie

MEGA DISASTER #Liger

#WaatLagaDenge",0
105,"Rent price increase... Ok cool
Food price increase... Ok cool
Medicine price increase... Ok cool
Car price increase... Ok cool

PS5 increase in countries you don't live in: https://t.co/0qUI0u7Ruc",0
106,Arctic Monkeys SEVENTH album will be named ‘The Car’ and it will have 10 new songs! https://t.co/2RM23KKI7m,0
107,She also couldn’t find her parked car because she got a new license plate?? Most people know what their car looks like and don’t rely on the damn tag to figure out where it’s parked. 🤣 https://t.co/DuZg4owNNz,0
108,"She sang in the city dawn
Wrapped my limbs inside her clear song
Every car passing by
Slowed to hear my beloved’s sigh",0
109,"@MartineNouche @TheStourbridge @waitrose Thank you she is quite an elegant Lady bless her....I adopted her from Cats Protection &amp; they think she was 4...so she is about 6 now...the vet thinks she was born sighted but possibly hit by a car as she walks funnily &amp; they think head trauma bless her....xxx
I also have Jazz🥰",0
110,@sergiorf97 It has to be @LewisHamilton's car,0
111,"@somarcsaid Poor car, can't cope with non Californian weather. 😉",0
112,".@JoeBiden just reduced my entire student loan debt by 20K.
That means all I owe is 4k.

I have no car debt.
I have no mortgage debt
I have no credit card debt.
I have no medical debt.
The only debtor I have is the US gov't Student loan.
Thank you @JoeBiden.
Promises made &amp; kept.",0
113,"A sports car, a sandcastle, a seal and a snake! We are superstars! ⭐️🌟⭐️ https://t.co/EHYL1CJiir",0
114,"#BamBam said he recently went to Thailand for an event launch of a car brand and #Youngjae was like “Yota?” 😹

(They can't say brand names on radio.)

#BamJae_BestFriend
DJ YOUNGJAE WITH BAMBAM",0
115,Twenty-five innocent people killed in sheer terror bombing on Ukraine's Independence Day should produce at least 25 times as many headlines as a car exploding outside Moscow.,0
116,"Remember when car parks were turned into intensive care units in early 2020 because of Covid?

Just thought I would remind you.

Seems to have been a collective memory loss over how bad things actually were at the start of the pandemic.",0
117,"2005 Champ Car #IndyCar 

-Sebastien Bourdais (Newman-Haas) dominates with 6 wins en route to title 3
-Oriol Servia &amp; Justin Wilson clinch maiden wins, but finish 2nd &amp; 3rd
-Timo Glock takes Rookie of the Year
-Bruno Junquiera injured at Indy 500 &amp; does not race again until 2006 https://t.co/0xIheplvOR",0
118,@lowisize Him hot &amp; his being angry about the car let him forget what he was doing for a min and Ben caught it lol,0
119,@DarthHennessy @POTUS But you gotta pay for a service it’s way more expensive then a car but we gotta pay that back or they take it,0
120,Bags have arrived. One cart must have been left somewhere for awhile. Now on to the car rental.,0
121,It felt good getting a trick kicked out the room with no car and no phone 😂😂😂😂😂😂,0
122,"My favorite collection❤️❤️❤️. Each artwork is individual and was created with great love. 

My girlfriend burned her car after the race - why? She had her reasons...🌷🌷🌷

Collection FoxyDrivers with @FoxyGang_ on OpenSea
#NFTCommunity #nftart #NFTFam https://t.co/RhIJyK6KHa",0
123,".@irgarner Sanctified as a martyr overnight, the death by car bomb of Darya Dugin, daughter of a key ideologue of Russian fascism, is transforming into a frenzied justification for unbridled violence against Ukraine and the West
https://t.co/dSY9CqoMia",0
124,"OH MY GOD LISA STOP DYEING YOUR HAIR INSIDE THE CAR WILL YA?!

LISA ROAD TO VMAs
#LISA #LALISA #MONEY",0
125,The Promoter who seized Tinny’s car finally comes out reveal the truth about Stonebwoy payed his debt for him to get his car back! https://t.co/5dLc5TxBN5,0
126,I uses my car horn today. I don’t think I have used it more than 5 times since I bought this car 4yrs ago.,0
127,"@Sravu_Sravu #LigerReview our rating 0/5

Positive 

👉 Car parking Time
👉 Start Credits
👉 Health Advices about smoking 
👉 Interval Gap
👉 End Credits

Negative

👉 Full Movie

MEGA DISASTER #Liger

#WaatLagaDenge",0
128,"ABB and Hydrogen Optimized expand hydrogen partnership, including a strategic investment - Green Car Congress https://t.co/L4exZUeO5M",0
129,"Can’t wait to see everyone this evening. Don’t forget to bring a dip to share if you can. Car pool if you can. Use Waze app for best directions. Dress comfortable, it will be hot!! https://t.co/3lwF34yaB2",0
130,"Great work @WYP_RPU 
Just never fail to be astonished by the numbers of people who take this decision.  
So many lives can be changed forever in a split second
Please think before you get in the car to drive 
The consequences are heartbreaking 
#VisionZero @alison_4life https://t.co/OmpfFhGZxT",0
131,"What is Samsung and @Reckless (as accomplice) four(4)counts of FRAUDS to:

•Audi 

•BMW 

•Ford 

•Genesis 

Pretending to own a Licensed Patent car🚘keys🔑 originally Designed for @Apple and selling it other car brands as IMPOSTORS?
https://t.co/VXZazm3C0s https://t.co/bcJerd2Qbl",0
132,"LAFEINA Simulation Nitrogen Bottle Decoration Accessory for 1:10 RC Crawler Car Traxxas TRX4 Axial SCX10 90046 D90 D110 TF2 ( [GYPYYON]

https://t.co/Mj3HHl4Cu5",0
133,"My husband and I both have the common cold. 

He’s requested a priest and the family to be by his bedside. 

I’ll get on to that as soon as I’ve cleaned the house, done laundry and washed the car…",0
134,"#LigerReview our rating 0/5

Positive 

👉 Car parking Time
👉 Start Credits
👉 Health Advices about smoking 
👉 Interval Gap
👉 End Credits

Negative

👉 Full Movie

MEGA DISASTER #Liger

#WaatLagaDenge",0
135,"#BamBam said he recently went to Thailand for an event launch of a car brand and #Youngjae was like “Yota?” 😹

(They can't say brand names on radio.)

#BamJae_BestFriend
DJ YOUNGJAE WITH BAMBAM",0
136,"@TKobusiingye @Riseupmovt well put,I believe the best solution to fossil fuels is finding an alternate source of fuel,a clean renewable one

its easy to convince someone to go to work using an electric car than tell them to cut emissions by  abandoning their fossil fuel driven car at home and walk to work",0
137,@DundrumTC Eddie Irvine did not drive this car in the F1 WC.,0
138,Lean 180$-200$ if you pour up atleast 5 times a month you can afford rent or a car or maybe both. Free Gane ✨,0
139,@ofbelieving me but by stress I mean “going in a car”,0
140,"Toys for 3 Year Old Boys Bump &amp; Go Construction Truck Take Apart Car Toys for 3 4 5 6 7 Year Old Boys Girls with Drill Tool,M [Y9CV47K]

https://t.co/1xLqn9W7s5",0
141,I want a big car man.,0
142,"me: *gets my paycheck*

my car: https://t.co/mXC5TpJqeY",0
143,"Who wants to win the nose from @AJDinger's @Action_Ind car that just finished second at Watkins Glen?! 😄

I'll cut it in half and pick two winners! To have a chance:

- like and retweet this tweet
- follow ME and @KauligRacing

I'll pick some winners next week! https://t.co/EbArBRJjIG",0
144,She also couldn’t find her parked car because she got a new license plate?? Most people know what their car looks like and don’t rely on the damn tag to figure out where it’s parked. 🤣 https://t.co/DuZg4owNNz,0
145,"#BamBam said he recently went to Thailand for an event launch of a car brand and #Youngjae was like “Yota?” 😹

(They can't say brand names on radio.)

#BamJae_BestFriend
DJ YOUNGJAE WITH BAMBAM",0
146,"According to Rogov, an explosive device was placed under the seat of the car. Sushko was taken to the hospital where he died soon after.",0
